angDist,_RAJ2000,_DEJ2000,SimbadName,B-V,VMAG,GSVal,log(R'HK),l_log(Age),log(Age),Svalues,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.016887,200.920185,2.725278,HIP 65355,0.869,6.22,0.194,-4.94,,9.66,Svalues,200.9202,2.7253,200.9201881010000,2.7252744774400,0.001,0.001,90,3712538811193759744,200.92021263976,0.0420,2.72614110516,0.0288,60.3373,0.0463,5.693,0.094,201.281,0.062,0,2.72804e+07,7.35997e+03,7.098739,1.29270e+07,1.37327e+04,7.572646,1.98905e+07,4.99700e+04,6.515304,1.057343,27.44,0.15,5083.39,0.1235,0.0597,0.73,0.321
0.006087,201.664821,-24.293371,HIP 65574,0.92,6.36,0.315,,,,Svalues,201.6648,-24.2934,201.6648215870000,-24.2933726040000,0.001,0.001,90,6193280031230266752,201.66322495948,0.0404,-24.29366895533,0.0307,33.3429,0.0449,-337.995,0.072,-68.828,0.060,0,7.45305e+06,2.60464e+03,8.507530,3.41313e+06,6.80422e+03,9.018506,5.62588e+06,1.53934e+04,7.886443,1.132063,-12.43,0.20,4985.85,0.0365,0.0105,0.73,0.293
0.030413,202.077951,-0.840189,HIP 65708,0.651,4.13,0.154,-5.04,,9.8,Svalues,202.078,-0.8402,202.0779579060000,-0.8401938675940,0.003,0.002,90,3638745672411053952,202.07892060949,0.0943,-0.84193652095,0.0598,22.2427,0.1013,223.572,0.166,-404.746,0.100,0,2.34092e+07,6.14591e+03,7.264900,1.23203e+07,2.06126e+04,7.624835,1.53053e+07,8.01760e+04,6.799815,0.825020,-7.37,1.09,5743.25,0.3570,0.1763,1.38,1.873
0.019663,202.107539,13.778787,HIP 65721,0.714,3.68,0.165,-4.99,,9.73,Svalues,202.1075,13.7788,202.1075341230000,13.7787897197000,0.006,0.004,90,3740176925743650688,202.10648984058,0.1370,13.77630849226,0.1386,55.8347,0.1730,-235.562,0.365,-576.283,0.238,1,2.46524e+08,7.24489e+05,4.708720,1.19208e+08,1.52768e+05,5.160622,1.58004e+08,4.38736e+05,4.265247,0.895375,5.05,0.17,6245.00,,,1.50,3.068
0.009943,202.337974,-35.570997,HIP 65808,0.724,4.67,0.152,-5.06,,9.84,Svalues,202.338,-35.571,202.3379707530000,-35.5709961910000,0.001,0.001,0,6166183842771027328,202.33688058484,0.0431,-35.57130410571,0.0355,30.8785,0.0496,-205.954,0.079,-71.515,0.079,0,2.78228e+07,7.06899e+03,7.077365,1.43050e+07,2.79327e+04,7.462672,1.86429e+07,9.50955e+04,6.585636,0.877036,-17.53,0.14,5643.50,0.1713,0.0900,1.13,1.163
0.003782,202.499108,10.377162,HIP 65859,1.493,9.64,1.272,,,,Svalues,202.4991,10.3772,202.4991070350000,10.3771624506000,0.002,0.001,90,3738099879558957952,202.50404244970,0.0498,10.37253870882,0.0331,131.2428,0.0543,1127.507,0.102,-1073.879,0.066,0,9.83702e+06,6.44022e+03,8.206207,2.67128e+06,3.81243e+03,9.284590,1.06284e+07,2.37701e+04,7.195755,2.088835,14.05,0.21,4032.62,0.2203,0.1140,,
0.253511,202.916406,-2.317395,HIP 65982,0.781,4.87,0.181,-4.94,,9.65,Svalues,202.9164,-2.3174,202.9163978060000,-2.3174649422600,0.016,0.014,90,3637598641265071488,202.91282640408,0.5411,-2.31620007211,0.5420,37.7582,0.6272,-828.835,1.032,293.787,0.910,0,2.73237e+07,7.40738e+03,7.097019,1.33424e+07,2.64147e+04,7.538307,1.94937e+07,5.24252e+04,6.537187,1.001120,-53.51,0.54,5274.53,0.4540,0.2240,1.07,0.796
0.009940,203.385001,8.586764,HIP 66147,1.026,6.65,0.565,,,,Svalues,203.385,8.5868,203.3849983950000,8.5867630048600,0.007,0.002,90,3719665841269118720,203.38279678966,0.1129,8.58716641678,0.0559,55.3898,0.1452,-505.612,0.429,93.695,0.159,1,1.67733e+07,7.14641e+03,7.626819,7.23820e+06,1.16146e+04,8.202312,1.32941e+07,4.62238e+04,6.952769,1.249543,-6.15,0.21,4834.00,0.1880,0.0910,0.71,0.248
0.004017,204.369868,35.717763,HIP 66459,1.391,8.87,1.468,,,,Svalues,204.3699,35.7178,204.3698691880000,35.7177624393000,0.001,0.001,90,1471777269618346240,204.37156539818,0.0235,35.71750974256,0.0220,91.2519,0.0353,319.856,0.045,-58.694,0.041,0,8.56275e+06,3.42104e+03,8.356833,2.74332e+06,2.76207e+03,9.255695,8.42054e+06,7.61307e+03,7.448571,1.807125,-15.15,0.18,4037.92,0.0370,0.0190,0.53,0.066
0.009058,204.838459,31.774162,HIP 66621,0.661,4.55,0.15,-5.07,,9.85,Svalues,204.8385,31.7742,204.8384560720000,31.7741623698000,0.001,0.000,0,1456751549872252416,204.83854242218,0.0174,31.77418764360,0.0183,13.8827,0.0292,17.050,0.031,5.870,0.034,1,6.21480e+06,9.76608e+02,8.704798,3.28714e+06,1.49936e+03,9.059343,4.12693e+06,2.61323e+03,8.222853,0.836491,16.35,0.23,5728.00,0.1897,0.0913,1.15,1.278
0.014937,206.432402,14.89152,HIP 67155,1.435,9.79,0.787,,,,Svalues,206.4324,14.8915,206.4323977200000,14.8915203321000,0.001,0.001,90,3741297293732404352,206.44031057508,0.0396,14.88525480707,0.0326,183.9836,0.0509,1776.019,0.094,-1455.184,0.065,0,1.70861e+07,1.00481e+04,7.606756,4.57971e+06,1.19159e+04,8.699294,1.86323e+07,4.22364e+04,6.586255,2.113040,15.56,0.15,4000.27,0.2377,0.1480,,
0.004304,206.73801,6.350375,HIP 67246,0.63,3.9,0.139,-5.15,,9.97,Svalues,206.738,6.3504,206.7380105380000,6.3503739304700,0.001,0.001,90,3721126409323324416,206.73579924515,0.0342,6.34989936346,0.0290,31.7568,0.0390,-510.447,0.071,-110.225,0.064,0,6.42358e+07,2.26759e+04,6.168923,3.42940e+07,9.43892e+04,6.513342,4.15177e+07,1.12033e+05,5.716337,0.797005,-30.42,0.20,5912.00,0.6420,0.3077,1.51,2.497
0.111256,206.815596,17.456906,HIP 67275,0.508,3.53,0.202,-4.7,,9.28,Svalues,206.8156,17.4569,206.8155711730000,17.4568861459000,0.011,0.008,90,1244571953471006720,206.81345933246,0.2587,17.45716469917,0.2449,63.8638,0.3414,-467.909,0.709,64.695,0.541,0,3.60937e+08,1.54358e+06,4.294787,1.94953e+08,3.06298e+05,4.626565,2.04236e+08,5.32614e+05,3.986591,0.639974,-16.94,0.35,6420.00,0.3980,0.1650,1.50,3.425
0.109283,207.266649,26.979911,HIP 67422,1.11,6.37,0.736,,,,Svalues,207.2666,26.9799,207.2666725410000,26.9799329407000,0.003,0.002,90,1451450048399313664,207.26466016765,0.0608,26.97945066382,0.0513,73.9239,0.0653,-416.522,0.187,-112.016,0.117,1,2.50599e+07,1.01072e+04,7.190918,1.06298e+07,2.91862e+04,7.785073,2.06329e+07,9.16098e+04,6.475518,1.309555,,,4707.50,,,0.70,0.216
3.504630,207.266649,26.979911,HIP 67422,1.11,6.37,0.736,,,,Svalues,207.2666,26.9799,207.2668046940000,26.9789474300000,0.001,0.001,90,1451450048399313792,207.26456906598,0.0309,26.97863971636,0.0301,74.2043,0.0456,-462.735,0.074,-71.473,0.053,0,1.76446e+07,5.86430e+03,7.571839,7.05889e+06,3.72504e+04,8.229547,1.53791e+07,5.40470e+04,6.794596,1.434951,,,4439.53,0.1445,0.0885,0.69,0.167
0.109283,207.266649,26.979911,HIP 67422,1.2,,1.114,,,,Svalues,207.2666,26.9799,207.2666725410000,26.9799329407000,0.003,0.002,90,1451450048399313664,207.26466016765,0.0608,26.97945066382,0.0513,73.9239,0.0653,-416.522,0.187,-112.016,0.117,1,2.50599e+07,1.01072e+04,7.190918,1.06298e+07,2.91862e+04,7.785073,2.06329e+07,9.16098e+04,6.475518,1.309555,,,4707.50,,,0.70,0.216
3.504630,207.266649,26.979911,HIP 67422,1.2,,1.114,,,,Svalues,207.2666,26.9799,207.2668046940000,26.9789474300000,0.001,0.001,90,1451450048399313792,207.26456906598,0.0309,26.97863971636,0.0301,74.2043,0.0456,-462.735,0.074,-71.473,0.053,0,1.76446e+07,5.86430e+03,7.571839,7.05889e+06,3.72504e+04,8.229547,1.53791e+07,5.40470e+04,6.794596,1.434951,,,4439.53,0.1445,0.0885,0.69,0.167
0.005669,207.436695,-22.111093,HIP 67487,1.257,7.4,0.684,,,,Svalues,207.4367,-22.1111,207.4366933250000,-22.1110927323000,0.003,0.002,90,6288325222245417856,207.42856107826,0.0646,-22.11322028243,0.0644,71.1199,0.0843,-1749.946,0.165,-494.115,0.156,0,1.59262e+07,7.82921e+03,7.683085,5.97727e+06,1.04288e+04,8.410131,1.40670e+07,4.13623e+04,6.891417,1.518715,-38.25,0.22,4385.61,0.3890,0.1790,0.71,0.168
0.553553,207.834701,-24.390367,HIP 67620,0.703,4.93,0.223,-4.75,,9.35,Svalues,207.8347,-24.3904,207.8347573200000,-24.3905119571000,0.009,0.006,90,6190970236474307200,207.83197190095,0.2706,-24.39172004263,0.2262,53.8785,0.3427,-589.193,0.553,-280.579,0.398,0,6.02687e+07,2.91673e+04,6.238136,3.07829e+07,5.50549e+04,6.630615,4.09884e+07,1.09632e+05,5.730267,0.900348,9.84,0.52,5576.33,0.1323,0.0575,0.98,0.832
0.005480,208.617508,20.64178,HIP 67904,0.687,5.29,0.195,-4.84,,9.49,Svalues,208.6175,20.6418,208.6175096130000,20.6417798068000,0.001,0.001,90,1249969937088029056,208.61847721612,0.0288,20.64145219352,0.0264,31.6904,0.0381,210.307,0.073,-76.092,0.060,0,1.55108e+07,3.28130e+03,7.711780,8.08483e+06,1.18231e+04,8.082212,1.04302e+07,1.44340e+04,7.216186,0.866026,-11.87,0.19,5626.00,0.0113,0.0060,0.83,0.617
0.002233,208.958306,14.056503,HIP 68030,0.518,4.24,0.16,-4.92,,9.62,Svalues,208.9583,14.0565,208.9583066370000,14.0565030510000,0.001,0.001,90,1230894097540611968,208.95701552369,0.0415,14.05653963095,0.0316,40.8623,0.0493,-290.894,0.073,8.495,0.068,0,7.37605e+07,3.01873e+04,6.018807,4.12961e+07,7.54282e+04,6.311616,4.53826e+07,7.26242e+04,5.619697,0.691919,-10.65,0.20,6166.00,0.0130,0.0080,1.15,1.717
0.011839,209.383573,61.492861,HIP 68184,1.04,6.47,0.235,,,,Svalues,209.3836,61.4929,209.3835798890000,61.4928609328000,0.001,0.001,90,1661568850770761600,209.38329054469,0.0236,61.49379229592,0.0211,99.2285,0.0232,-32.074,0.063,216.317,0.049,0,6.51130e+07,2.01070e+04,6.154196,2.81731e+07,9.80023e+04,6.726801,5.09996e+07,1.07102e+05,5.493004,1.233797,-26.75,0.18,4840.29,0.3110,0.1515,0.78,0.300
0.012794,209.830844,22.869754,HIP 68337,1.16,7.16,0.642,,,,Svalues,209.8308,22.8698,209.8308463540000,22.8697511849000,0.001,0.001,90,1250801855073489280,209.83009463667,0.0310,22.86980684563,0.0307,42.0153,0.0442,-160.868,0.074,12.927,0.070,0,6.71899e+06,2.90721e+03,8.620107,2.66882e+06,4.00865e+03,9.285591,5.70635e+06,8.48095e+03,7.871024,1.414567,-58.04,0.37,4468.90,0.1690,0.0843,0.74,0.195
0.004151,210.263284,-2.654864,HIP 68469,1.461,9.67,1.064,,,,Svalues,210.2633,-2.6549,210.2632839740000,-2.6548651526800,0.003,0.002,0,3657653114880309248,210.25972638913,0.0601,-2.65229005613,0.0688,96.0398,0.0872,-825.424,0.154,598.112,0.180,0,5.39291e+06,6.73090e+03,8.858808,1.43237e+06,6.00899e+03,9.961247,5.86116e+06,1.42666e+04,7.841961,2.119285,-26.32,0.28,3990.82,0.2498,0.1085,,
0.010833,210.631828,31.660855,HIP 68593,0.563,4.31,0.191,-4.78,,9.4,Svalues,210.6318,31.6609,210.6318275320000,31.6608579827000,0.001,0.001,90,1454450340753382272,210.63135012364,0.0344,31.66090102280,0.0284,25.2920,0.0372,-94.379,0.093,9.996,0.057,0,2.91212e+07,6.05946e+03,7.027841,1.62557e+07,2.51921e+04,7.323872,1.79509e+07,4.73208e+04,6.626704,0.697168,1.66,0.16,6148.67,0.1547,0.0770,1.17,1.770
0.021245,210.736936,14.975343,HIP 68634,0.74,5.03,0.175,-4.95,,9.66,Svalues,210.7369,14.9753,210.7369375700000,14.9753487030000,0.002,0.002,90,1231250992143084800,210.73668275091,0.0793,14.97535815590,0.0782,37.6057,0.1016,-57.174,0.160,2.195,0.154,0,3.22590e+07,8.36191e+03,6.916739,1.62164e+07,2.70451e+04,7.326502,2.22955e+07,8.69539e+04,6.391377,0.935126,16.60,8.23,5435.67,0.2387,0.1217,1.09,0.928
0.013110,212.360542,10.243551,HIP 69160,0.656,4.02,0.198,-4.81,,9.44,Svalues,212.3605,10.2436,212.3605422280000,10.2435473654000,0.007,0.005,90,3723316052370291072,212.36014346747,0.2282,10.24288657393,0.1578,16.9985,0.2209,-91.139,0.476,-153.474,0.308,0,1.44454e+07,4.25613e+03,7.789042,7.66439e+06,1.54036e+04,8.140195,9.47313e+06,2.58697e+04,7.320687,0.819508,,,5792.25,0.3590,0.1735,1.39,1.973
0.624992,212.749654,50.251578,HD 124257 B,1.1,,0.141,,,,Svalues,212.7497,50.2516,212.7493824950000,50.2515791137000,0.001,0.001,0,1511593059561179776,212.74817095085,0.0238,50.25220560609,0.0244,8.5500,0.0318,-179.926,0.041,145.506,0.042,0,2.58829e+06,5.76471e+02,9.655832,1.38701e+06,1.26013e+03,9.996187,1.69529e+06,1.39312e+03,9.188808,0.807379,3.23,0.42,5773.33,0.2340,0.1293,1.18,1.399
0.320238,212.753979,50.252306,SAO 29032,0.8,,0.141,-5.14,,9.95,Svalues,212.754,50.2523,212.7541176100000,50.2523136172000,0.001,0.001,90,1511593059561180032,212.75291050371,0.0221,50.25293953038,0.0216,8.5051,0.0276,-179.264,0.039,145.372,0.038,0,4.49785e+06,7.72313e+02,9.055854,2.45222e+06,2.68717e+03,9.377489,2.88693e+06,3.98362e+03,8.610829,0.766660,2.93,0.28,5969.23,0.4430,0.2200,1.46,2.432
0.006146,212.880013,1.362399,HIP 69340,0.479,3.11,0.189,-4.74,,9.34,Svalues,212.88,1.3624,212.8800137660000,1.3623974739100,0.001,0.001,90,3666334755614176512,212.87946085250,0.0404,1.36252890682,0.0398,22.8834,0.0480,-128.382,0.095,30.526,0.085,0,5.72677e+07,2.33783e+04,6.293591,3.29174e+07,7.57781e+04,6.557824,3.39748e+07,1.03291e+05,5.934027,0.623797,-21.96,0.40,6398.67,0.9240,0.4583,1.67,4.234
0.029693,212.942379,-12.611766,HIP 69357,0.865,6.11,0.34,-4.63,,9.17,Svalues,212.9424,-12.6118,212.9423874390000,-12.6117664597000,0.001,0.001,90,6303961686341504512,212.94126629329,0.0449,-12.61254086354,0.0386,43.4399,0.0526,-254.112,0.085,-179.861,0.081,0,1.59598e+07,5.32162e+03,7.680795,7.56735e+06,1.53674e+04,8.154029,1.18415e+07,1.40858e+05,7.078400,1.075629,3.15,0.13,5045.81,0.0213,0.0130,0.79,0.365
0.018532,213.188499,-3.320084,HIP 69414,0.733,5.31,0.169,-4.97,,9.71,Svalues,213.1885,-3.3201,213.1884938910000,-3.3200833018000,0.001,0.001,0,3646061719703116032,213.18779221539,0.0457,-3.32147127945,0.0435,45.7941,0.0657,-162.696,0.087,-322.369,0.092,0,3.44877e+07,1.18266e+04,6.844207,1.73893e+07,3.91278e+04,7.250681,2.35341e+07,6.65748e+04,6.332678,0.918003,37.69,0.15,5513.50,0.0230,0.0107,0.89,0.663
0.001885,213.463862,46.325167,HIP 69518,0.53,4.26,0.266,-4.52,,8.98,Svalues,213.4639,46.3252,213.4638612540000,46.3251670948000,0.001,0.001,0,1506060076532072192,213.46298132206,0.0209,46.32520618959,0.0238,25.4384,0.0304,-141.133,0.039,9.079,0.044,1,2.88416e+07,7.85446e+03,7.038316,1.61244e+07,2.02745e+04,7.332683,1.77480e+07,3.41357e+04,6.639044,0.693638,-14.92,0.17,6176.00,0.0203,0.0077,1.15,1.732
0.001929,213.487826,30.217187,HIP 69526,1.064,6.84,0.877,,,,Svalues,213.4878,30.2172,213.4878265150000,30.2171872985000,0.001,0.001,0,1453180404823190912,213.48584182153,0.0303,30.21794089585,0.0338,58.1145,0.0472,-398.333,0.077,175.028,0.087,0,1.61693e+07,5.60625e+03,7.666638,6.81807e+06,1.00114e+04,8.267236,1.30279e+07,3.26959e+04,6.974731,1.292505,-16.40,0.14,4672.25,0.2447,0.1173,0.73,0.228
0.009841,213.598114,41.518757,HIP 69569,1.071,2.98,0.121,,,,Svalues,213.5981,41.5188,213.5981162860000,41.5187591315000,0.000,0.000,0,1486177813925663744,213.59798637586,0.0142,41.51830328862,0.0152,22.2163,0.0192,-22.592,0.026,-105.874,0.029,0,7.90159e+07,2.25796e+04,5.944080,3.51781e+07,3.99040e+04,6.485706,6.01965e+07,7.18769e+04,5.312991,1.172715,-13.95,0.16,4924.91,,,3.66,7.101
0.001927,214.136846,20.121848,HIP 69751,0.504,3.71,0.255,-4.53,,9.0,Svalues,214.1368,20.1218,214.1368458430000,20.1218485146000,0.001,0.001,90,1252050659765215744,214.13622621845,0.0258,20.12143797056,0.0288,30.0609,0.0394,-135.129,0.066,-95.353,0.056,0,5.81601e+07,1.91225e+04,6.276803,3.34494e+07,6.28557e+04,6.540418,3.44951e+07,8.99801e+04,5.917528,0.622890,-6.90,0.47,6377.00,0.0600,0.0300,1.29,2.492
4.427719,214.136846,20.121848,HIP 69751,0.504,3.71,0.255,-4.53,,9.0,Svalues,214.1368,20.1218,214.1373804430000,20.1207251107000,0.001,0.001,90,1252050659765215616,214.13680597929,0.0425,20.12035015514,0.0357,30.1035,0.0545,-125.281,0.085,-87.087,0.071,0,9.37540e+06,5.23098e+03,8.258391,4.68012e+06,2.32473e+04,8.675747,6.77910e+06,2.34218e+04,7.683990,0.991757,,,5352.00,0.0437,0.0370,0.76,0.425
0.015903,214.503027,-7.542388,HIP 69881,0.723,3.89,0.151,-5.07,,9.85,Svalues,214.503,-7.5424,214.5030282940000,-7.5423922273000,0.001,0.001,90,3639760521643499776,214.50418789525,0.0454,-7.54341174767,0.0298,30.4906,0.0484,266.998,0.071,-236.793,0.059,0,5.80125e+07,1.87084e+04,6.279561,2.96658e+07,5.37345e+04,6.670747,3.90002e+07,2.49910e+05,5.784252,0.886495,-12.43,0.24,5608.00,,,1.67,2.495
0.015363,214.895267,-5.151195,HIP 70016,0.867,5.99,0.198,-4.93,,9.63,Svalues,214.8953,-5.1512,214.8952642620000,-5.1511917179000,0.003,0.002,0,3642413746280598784,214.89252737474,0.0502,-5.15171142333,0.0828,48.8649,0.0949,-633.102,0.138,-120.705,0.188,0,2.18815e+07,6.06930e+03,7.338171,1.04408e+07,2.26162e+04,7.804551,1.59194e+07,2.23430e+04,6.757105,1.047446,-9.89,0.19,5175.00,0.0080,0.0050,0.77,0.386
0.008228,215.488402,29.629618,HIP 70218,1.275,7.77,1.371,,,,Svalues,215.4884,29.6296,215.4884010250000,29.6296158774000,0.001,0.001,0,1284721994948665216,215.48527243442,0.0245,29.62828767370,0.0344,68.8608,0.0398,-631.625,0.064,-308.495,0.082,0,1.17214e+07,6.87579e+03,8.015916,4.28598e+06,6.38794e+03,8.771263,1.05460e+07,1.72643e+04,7.204201,1.567062,-37.20,0.14,4215.03,0.5340,0.2460,0.71,0.143
0.006831,215.813686,1.241569,HIP 70319,0.639,5.02,0.168,-4.94,,9.66,Svalues,215.8137,1.2416,215.8136864730000,1.2415671623900,0.001,0.001,90,3654496279558010624,215.81464917684,0.0354,1.23950774557,0.0292,57.3445,0.0362,223.547,0.079,-478.325,0.064,0,6.99510e+07,3.52245e+04,6.076381,3.67752e+07,9.83515e+04,6.437501,4.57358e+07,1.47493e+05,5.611280,0.826222,-19.27,0.21,5715.50,0.0590,0.0275,0.94,0.843
0.022806,215.847421,-27.822685,HIP 70330,0.658,3.95,0.187,-4.86,,9.52,Svalues,215.8474,-27.8227,215.8474139310000,-27.8226839759000,0.002,0.002,90,6269716331543723904,215.84620174506,0.0553,-27.82384095522,0.0487,18.9629,0.0614,-248.991,0.116,-268.715,0.109,0,1.72849e+07,5.94402e+03,7.594200,9.11755e+06,2.95951e+04,7.951693,1.12781e+07,5.97003e+04,7.131325,0.820367,23.95,2.94,5793.00,0.3473,0.1875,1.37,1.897
0.005085,216.322419,32.791112,HIP 70500,0.853,5.93,0.214,-4.87,,9.54,Svalues,216.3224,32.7911,216.3224186290000,32.7911133777000,0.001,0.001,0,1477933572665361920,216.32286798917,0.0201,32.79071266599,0.0271,29.6969,0.0408,87.737,0.034,-93.069,0.087,1,9.48921e+06,1.89823e+03,8.245291,4.61726e+06,2.60161e+03,8.690429,6.83905e+06,2.94240e+03,7.674431,1.015998,22.12,0.15,5158.50,0.0205,0.0123,0.84,0.455
0.016235,216.492726,13.433266,HIP 70557,0.75,5.39,0.183,-4.92,,9.62,Svalues,216.4927,13.4333,216.4927293660000,13.4332628986000,0.001,0.001,0,1227659299972032128,216.49141475675,0.0426,13.43271686242,0.0400,28.8284,0.0494,-296.975,0.080,-126.822,0.094,0,1.35831e+07,4.46473e+03,7.855870,6.89112e+06,1.13496e+04,8.255664,9.30655e+06,2.31991e+04,7.339949,0.915715,0.57,0.37,5422.65,0.0170,0.0080,0.92,0.666
0.011104,216.701168,-5.17778,HIP 70623,0.81,4.64,0.142,-5.14,,9.95,Svalues,216.7012,-5.1778,216.7011651080000,-5.1777811039200,0.001,0.001,90,3641697998570813952,216.70051714215,0.0437,-5.17840934775,0.0313,13.6519,0.0454,-149.881,0.078,-145.915,0.062,0,6.72540e+06,1.78053e+03,8.619071,3.35916e+06,7.28357e+03,9.035813,4.67213e+06,1.82184e+04,8.088133,0.947681,,,5491.67,0.6110,0.3027,1.33,1.458
0.016376,217.129736,2.788833,HIP 70782,0.549,3.98,0.162,-4.92,,9.63,Svalues,217.1297,2.7888,217.1297402890000,2.7888314711300,0.001,0.001,90,3656209284314369664,217.12889801206,0.0437,2.78905188547,0.0367,25.2249,0.0482,-195.394,0.088,51.193,0.080,0,3.34193e+07,1.13082e+04,6.878371,1.86216e+07,4.06973e+04,7.176343,2.05148e+07,6.72655e+04,6.481750,0.694593,-5.75,0.21,6202.50,0.1843,0.1115,1.24,2.039
0.042155,217.342915,80.809853,HIP 70857,0.774,5.42,0.187,-4.91,,9.61,Svalues,217.3429,80.8099,217.3429720130000,80.8098456376000,0.015,0.013,90,1721626615421969408,217.34090030435,0.4635,80.80928645089,0.4004,50.7601,0.4340,-76.849,0.955,-129.877,0.851,0,4.08189e+07,9.44010e+03,6.661213,2.02140e+07,2.69900e+04,7.087256,2.87766e+07,9.46715e+04,6.114320,0.972937,-40.04,4.34,5342.25,0.1237,0.0673,0.94,0.652
0.011372,217.403369,41.795911,HIP 70873,0.702,4.5,0.152,-5.06,,9.84,Svalues,217.4034,41.7959,217.4033712540000,41.7959136748000,0.001,0.001,0,1491593733326694912,217.40430182779,0.0199,41.79496385464,0.0230,42.7860,0.0283,161.132,0.041,-220.604,0.048,0,6.34796e+07,1.74497e+04,6.181781,3.29675e+07,5.30031e+04,6.556174,4.22704e+07,5.91047e+04,5.696829,0.859345,-0.55,0.14,5668.75,0.3910,0.1735,1.22,1.380
0.009942,218.370279,52.90879,HIP 71181,0.997,6.6,0.446,,,,Svalues,218.3703,52.9088,218.3702833740000,52.9087908184000,0.001,0.001,0,1605198298364601088,218.36891576288,0.0196,52.90985850150,0.0216,75.5094,0.0242,-191.561,0.039,247.973,0.044,0,3.25745e+07,5.55618e+03,6.906171,1.41680e+07,1.98423e+04,7.473120,2.53782e+07,6.11502e+04,6.250767,1.222353,11.07,0.13,4786.33,0.1385,0.0630,0.75,0.263
0.029059,218.570042,-12.519555,HIP 71253,1.633,12.38,0.884,,,,Svalues,218.57,-12.5196,218.5700481670000,-12.5195603769000,0.003,0.003,0,6324325225803432320,218.56848230459,0.0763,-12.51700624132,0.0988,160.1141,0.1135,-355.037,0.180,593.220,0.180,0,2.10774e+06,3.31629e+03,9.878824,3.18351e+05,7.71913e+02,11.594122,2.75509e+06,7.79496e+03,8.661581,2.932541,,,3304.50,0.5110,0.3263,,
0.004688,218.670071,29.74513,HIP 71284,0.364,3.52,0.22,,,,Svalues,218.6701,29.7451,218.6700715870000,29.7451288017000,0.007,0.006,0,1284257623084916480,218.67100764490,0.1467,29.74569378858,0.1584,63.8633,0.2303,188.762,0.366,131.222,0.437,1,3.58178e+08,9.53979e+05,4.303118,2.06240e+08,2.20291e+05,4.565456,1.95495e+08,4.06367e+05,4.034083,0.531373,0.55,0.17,6720.00,0.0890,0.0428,1.36,3.398
0.011283,219.002336,9.746518,HIP 71395,0.973,6.38,0.7,,,,Svalues,219.0023,9.7465,219.0023364010000,9.7465148909100,0.002,0.002,0,1176209886733406592,219.00322916123,0.0533,9.74543683490,0.0589,61.2111,0.0740,204.360,0.115,-250.390,0.116,0,2.56136e+07,1.26632e+04,7.167188,1.14778e+07,2.11255e+04,7.701737,1.96567e+07,4.61358e+04,6.528142,1.173595,-9.62,0.15,4863.47,0.1520,0.0760,0.78,0.308
0.029466,219.223704,-4.278992,HIP 71462,0.755,4.2,0.147,-5.1,,9.9,Svalues,219.2237,-4.279,219.2237082200000,-4.2789849798000,0.006,0.006,0,3647995103525472000,219.22217132312,0.1508,-4.27897326363,0.1791,16.7515,0.1992,-355.966,0.372,2.722,0.395,0,1.69026e+07,3.30745e+04,7.618481,8.70786e+06,3.94797e+04,8.001610,1.17242e+07,4.70333e+04,7.089212,0.912398,-41.37,0.18,5482.00,,,1.73,2.437
0.019948,219.750882,64.291655,HIP 71631,0.626,4.95,0.53,-4.18,<,7.0,Svalues,219.7509,64.2917,219.7508789520000,64.2916603811000,0.001,0.001,90,1668690628102524672,219.74952918772,0.0274,64.29150134512,0.0268,29.0274,0.0270,-135.991,0.066,-36.939,0.059,0,1.89046e+07,1.86872e+04,7.496946,9.84719e+06,3.59053e+04,7.868107,1.28093e+07,5.14376e+04,6.993104,0.875003,-21.46,0.26,5583.70,0.1423,0.0670,1.01,0.899
0.007221,220.232634,-26.428703,HIP 71774,0.591,3.33,0.129,-5.24,,10.08,Svalues,220.2326,-26.4287,220.2326354220000,-26.4287045494000,0.001,0.001,90,6223555466154957568,220.23244845344,0.0477,-26.42867537142,0.0374,13.9305,0.0575,-38.887,0.087,6.777,0.077,0,2.25086e+07,6.22140e+03,7.307494,1.23072e+07,1.22644e+04,7.625988,1.42297e+07,3.61619e+04,6.878930,0.747058,-7.92,0.18,6007.50,,,1.96,4.530
0.012528,220.317424,-4.944873,HIP 71803,0.682,4.52,0.155,-5.04,,9.8,Svalues,220.3174,-4.9449,220.3174226560000,-4.9448697877100,0.001,0.001,90,6338012874258879744,220.31753683827,0.0423,-4.94552838969,0.0370,18.3884,0.0476,26.421,0.088,-152.965,0.084,1,1.15050e+07,6.39475e+03,8.036147,6.09632e+06,7.64270e+03,8.388719,7.54962e+06,1.23248e+04,7.567107,0.821611,12.21,0.11,5780.00,0.1553,0.0775,1.16,1.344
