angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,Star,Nobs,Smin,Smax,Smean,e_Smean,sdS,Wmin,Wmean,Date1,Date2,SName,RAJ2000,DEJ2000,rPos,Bmag,Vmag,ASCC,HIP
0.974358,65.5146589729000,14.0771992283000,0.004,0.003,90,3311000119668435200,65.51516392082,0.1260,14.07710623342,0.0831,21.8528,0.1451,113.756,0.289,-21.599,0.211,0,1.05525e+08,1.06310e+05,5.629976,6.53676e+07,1.24639e+05,5.812982,5.58928e+07,1.37169e+05,5.393531,0.419451,,,7099.00,0.8510,0.4110,1.94,8.596,Hya    38,1,0.6329,0.6329,0.6329,0.0,0.0,3523.4,3523.4,1978-12-12,1978-12-12,Cl Melotte 25 38,65.5144,14.0773,A,6.054,5.71,921366,20400
1.253647,65.7337543174000,17.5425155464000,0.014,0.010,90,3314024566918614528,65.73420939642,0.3811,17.54239464643,0.2135,19.0632,0.3699,100.780,0.920,-28.080,0.640,1,8.11204e+08,1.39258e+06,3.415541,3.27466e+08,2.13150e+06,4.063474,5.54041e+08,9.68197e+05,2.903066,1.160408,,,4946.50,,,13.51,98.515,Hya    41,1,0.5539,0.5539,0.5539,0.0,0.0,1796.2,1796.2,1978-12-12,1978-12-12,Cl Melotte 25 41,65.7334,17.5426,A,4.747,3.753,838290,20455
0.886733,65.8430408620000,21.3790981872000,0.002,0.001,90,145325548516513280,65.84350110378,0.0442,21.37893467308,0.0239,19.8813,0.0462,99.539,0.124,-37.978,0.075,1,6.60246e+06,3.12245e+03,8.639102,3.36084e+06,4.91427e+03,9.035269,4.55173e+06,5.32484e+03,8.116479,0.918790,38.66,0.25,5500.00,0.0790,0.0433,0.90,0.675,Hya    42,1,0.246,0.246,0.246,0.0,0.0,14114.6,14114.6,1978-12-12,1978-12-12,Cl Melotte 25 42,65.8428,21.3792,A,9.628,8.846,749771,20480
0.886733,65.8430408620000,21.3790981872000,0.002,0.001,90,145325548516513280,65.84350110378,0.0442,21.37893467308,0.0239,19.8813,0.0462,99.539,0.124,-37.978,0.075,1,6.60246e+06,3.12245e+03,8.639102,3.36084e+06,4.91427e+03,9.035269,4.55173e+06,5.32484e+03,8.116479,0.918790,38.66,0.25,5500.00,0.0790,0.0433,0.90,0.675,Hya    42,9,0.3552,0.393,0.3808,0.0119,3.13,827.2,1464.1,1983-01-12,1983-01-14,Cl Melotte 25 42,65.8428,21.3792,A,9.628,8.846,749771,20480
0.595331,65.8451717059000,19.6587653441000,0.007,0.005,90,48197783694869760,65.84565511563,0.1406,19.65853718115,0.0811,21.8502,0.1626,105.732,0.452,-52.993,0.292,0,4.28571e+06,1.58453e+03,9.108309,1.98329e+06,2.51366e+03,9.607921,3.24513e+06,4.43404e+03,8.483841,1.124080,39.97,1.98,4973.77,0.1307,0.0510,0.85,0.394,Hya    43,1,0.3571,0.3571,0.3571,0.0,0.0,3969.8,3969.8,1978-12-12,1978-12-12,Cl Melotte 25 43,65.845,19.6588,A,10.29,9.381,838295,20482
0.938029,65.8766681688000,24.4054091338000,0.001,0.001,90,149313099234711680,65.87710775934,0.0405,24.40522468115,0.0221,18.1806,0.0433,92.975,0.088,-42.841,0.062,1,2.85303e+07,5.23270e+03,7.050099,1.64996e+07,1.97973e+04,7.307706,1.68793e+07,2.76266e+04,6.693535,0.614172,39.16,0.37,6414.60,0.2270,0.1525,1.48,3.341,Hya    44,1,0.301,0.301,0.301,0.0,0.0,6275.1,6275.1,1978-12-12,1978-12-12,Cl Melotte 25 44,65.8764,24.4055,A,7.643,7.169,749778,20491
1.122526,65.8847215427000,14.6704783441000,0.003,0.001,90,3311148828615843328,65.88520823022,0.0560,14.67040092772,0.0288,21.4652,0.0629,109.352,0.183,-17.981,0.081,1,5.30091e+06,3.30196e+03,8.877489,2.56583e+06,6.05729e+03,9.328321,3.82754e+06,7.62090e+03,8.304620,1.023701,39.32,0.26,5200.00,0.0740,0.0373,0.86,0.483,Hya    46,1,0.2391,0.2391,0.2391,0.0,0.0,6908.2,6908.2,1978-12-12,1978-12-12,Cl Melotte 25 46,65.8844,14.6705,A,9.959,9.091,921401,20492
1.075698,66.0240051213000,17.4441325328000,0.007,0.005,90,3313978112552491136,66.02450502016,0.1909,17.44398972576,0.1148,21.6697,0.2085,110.766,0.477,-33.168,0.353,1,2.42971e+08,4.45948e+05,4.724478,1.58357e+08,1.10970e+05,4.852298,1.13113e+08,1.60497e+05,4.628136,0.224162,,,8174.00,0.4650,0.2310,,,Hya    47,1,0.2183,0.2183,0.2183,0.0,0.0,7095.2,7095.2,1978-12-12,1978-12-12,Cl Melotte 25 47,66.0237,17.4442,A,4.981,4.795,838324,20542
1.214796,66.0607231240000,21.7362457974000,0.002,0.001,90,145373377272257664,66.06126789418,0.0414,21.73604857832,0.0246,23.1073,0.0386,117.531,0.099,-45.806,0.075,1,3.01535e+07,6.76247e+03,6.990021,1.70038e+07,1.87988e+04,7.275020,1.84865e+07,2.97023e+04,6.594785,0.680235,38.34,0.16,6225.33,0.0820,0.0483,1.27,2.192,Hya    48,51,0.2417,0.2933,0.2662,0.0092,3.45,699.7,1691.4,1981-11-01,1982-01-26,Cl Melotte 25 48,66.0604,21.7364,A,7.658,7.118,749805,20557
1.214796,66.0607231240000,21.7362457974000,0.002,0.001,90,145373377272257664,66.06126789418,0.0414,21.73604857832,0.0246,23.1073,0.0386,117.531,0.099,-45.806,0.075,1,3.01535e+07,6.76247e+03,6.990021,1.70038e+07,1.87988e+04,7.275020,1.84865e+07,2.97023e+04,6.594785,0.680235,38.34,0.16,6225.33,0.0820,0.0483,1.27,2.192,Hya    48,132,0.2339,0.2851,0.2586,0.0103,3.98,915.1,2126.1,1982-09-23,1983-02-17,Cl Melotte 25 48,66.0604,21.7364,A,7.658,7.118,749805,20557
0.953375,66.0532665638000,16.3789312471000,0.002,0.001,90,3313630082762446208,66.05366841059,0.0542,16.37883560653,0.0297,17.2930,0.0584,89.545,0.108,-22.213,0.085,1,1.11720e+07,4.75729e+03,8.068033,6.11568e+06,6.76630e+03,8.385276,7.13296e+06,9.83189e+03,7.628746,0.756530,39.46,0.14,6019.80,0.1130,0.0425,1.11,1.458,Hya    49,9,0.24,0.2813,0.2681,0.0138,5.16,839.6,914.3,1981-11-02,1981-11-09,Cl Melotte 25 49,66.053,16.379,A,8.818,8.224,838328,
0.953375,66.0532665638000,16.3789312471000,0.002,0.001,90,3313630082762446208,66.05366841059,0.0542,16.37883560653,0.0297,17.2930,0.0584,89.545,0.108,-22.213,0.085,1,1.11720e+07,4.75729e+03,8.068033,6.11568e+06,6.76630e+03,8.385276,7.13296e+06,9.83189e+03,7.628746,0.756530,39.46,0.14,6019.80,0.1130,0.0425,1.11,1.458,Hya    49,3,0.2953,0.3159,0.3058,0.0103,3.37,2514.1,2549.4,1983-01-14,1983-01-14,Cl Melotte 25 49,66.053,16.379,A,8.818,8.224,838328,
0.940897,66.0519512230000,14.7582036059000,0.018,0.016,90,3311151229500925952,66.05245108755,0.4159,14.75815811597,0.3541,19.5371,0.5035,112.267,1.173,-10.566,1.016,0,2.01475e+07,1.38145e+04,7.427814,1.10005e+07,1.81934e+04,7.747854,1.32803e+07,2.11994e+04,6.953899,0.793955,41.24,0.21,5905.50,0.3823,0.2060,1.37,2.070,Hya    50,66,0.2981,0.3773,0.3341,0.0175,5.24,385.3,1441.2,1981-10-24,1982-01-31,Cl Melotte 25 50,66.0517,14.7583,A,8.54,7.583,921421,20553
0.940897,66.0519512230000,14.7582036059000,0.018,0.016,90,3311151229500925952,66.05245108755,0.4159,14.75815811597,0.3541,19.5371,0.5035,112.267,1.173,-10.566,1.016,0,2.01475e+07,1.38145e+04,7.427814,1.10005e+07,1.81934e+04,7.747854,1.32803e+07,2.11994e+04,6.953899,0.793955,41.24,0.21,5905.50,0.3823,0.2060,1.37,2.070,Hya    50,66,0.3225,0.3953,0.3555,0.0186,5.22,699.5,1527.0,1982-09-23,1983-02-02,Cl Melotte 25 50,66.0517,14.7583,A,8.54,7.583,921421,20553
0.725721,66.0928056804000,17.0789554725000,0.003,0.001,90,3313947704182762240,66.09325498830,0.0664,17.07883973584,0.0289,19.5922,0.0707,99.753,0.167,-26.881,0.093,1,3.46451e+07,6.62768e+03,6.839261,2.02030e+07,8.41283e+03,7.087849,2.03954e+07,1.67505e+04,6.488092,0.599757,38.54,0.34,6466.95,0.2653,0.1490,1.49,3.492,Hya    51,1,0.3641,0.3641,0.3641,0.0,0.0,3087.7,3087.7,1978-12-13,1978-12-13,Cl Melotte 25 51,66.0926,17.079,A,7.429,6.948,838331,20567
0.725721,66.0928056804000,17.0789554725000,0.003,0.001,90,3313947704182762240,66.09325498830,0.0664,17.07883973584,0.0289,19.5922,0.0707,99.753,0.167,-26.881,0.093,1,3.46451e+07,6.62768e+03,6.839261,2.02030e+07,8.41283e+03,7.087849,2.03954e+07,1.67505e+04,6.488092,0.599757,38.54,0.34,6466.95,0.2653,0.1490,1.49,3.492,Hya    51,111,0.1812,0.2116,0.1992,0.006,3.02,769.3,2202.3,1982-11-01,1983-03-16,Cl Melotte 25 51,66.0926,17.079,A,7.429,6.948,838331,20567
1.143389,66.1180301553000,16.8861672986000,0.002,0.001,90,3313662896312488192,66.11853471240,0.0734,16.88605747549,0.0309,21.6657,0.0681,112.135,0.161,-25.507,0.093,1,1.63223e+07,4.94524e+03,7.656410,8.88286e+06,1.21160e+04,7.980006,1.05911e+07,2.24868e+04,7.199571,0.780435,37.71,0.15,5758.40,0.0870,0.0440,1.18,1.375,Hya    52,60,0.2537,0.3595,0.3162,0.0192,6.09,172.6,1236.0,1981-10-24,1982-01-31,Cl Melotte 25 52,66.1177,16.8862,A,8.382,7.79,838335,20577
2.386044,66.1182817722000,16.8858402941000,0.002,0.001,90,3313662896310849920,66.11828177222,1.7283,16.88584029412,1.0299,,,,,,,0,4.37957e+05,6.49336e+03,11.584786,,,,,,,,,,,,,,,Hya    52,60,0.2537,0.3595,0.3162,0.0192,6.09,172.6,1236.0,1981-10-24,1982-01-31,Cl Melotte 25 52,66.1177,16.8862,A,8.382,7.79,838335,20577
1.143389,66.1180301553000,16.8861672986000,0.002,0.001,90,3313662896312488192,66.11853471240,0.0734,16.88605747549,0.0309,21.6657,0.0681,112.135,0.161,-25.507,0.093,1,1.63223e+07,4.94524e+03,7.656410,8.88286e+06,1.21160e+04,7.980006,1.05911e+07,2.24868e+04,7.199571,0.780435,37.71,0.15,5758.40,0.0870,0.0440,1.18,1.375,Hya    52,42,0.2846,0.3652,0.313,0.0179,5.73,584.5,1205.2,1982-10-16,1983-03-16,Cl Melotte 25 52,66.1177,16.8862,A,8.382,7.79,838335,20577
2.386044,66.1182817722000,16.8858402941000,0.002,0.001,90,3313662896310849920,66.11828177222,1.7283,16.88584029412,1.0299,,,,,,,0,4.37957e+05,6.49336e+03,11.584786,,,,,,,,,,,,,,,Hya    52,42,0.2846,0.3652,0.313,0.0179,5.73,584.5,1205.2,1982-10-16,1983-03-16,Cl Melotte 25 52,66.1177,16.8862,A,8.382,7.79,838335,20577
1.078669,66.4055036213000,15.9410325751000,0.011,0.009,90,3312783561888068352,66.40597168908,0.2378,15.94091116175,0.1918,18.9472,0.2819,104.532,0.685,-28.199,0.600,0,5.62185e+07,9.78739e+03,6.313668,3.20613e+07,3.68439e+04,6.586436,3.40006e+07,3.67276e+04,5.933202,0.653234,,,6293.00,,,2.07,6.070,Hya    57,18,0.2129,0.2532,0.2358,0.0102,4.32,701.3,1848.3,1981-10-30,1982-01-26,Cl Melotte 25 57,66.4052,15.9411,A,6.951,6.439,838369,20661
1.078669,66.4055036213000,15.9410325751000,0.011,0.009,90,3312783561888068352,66.40597168908,0.2378,15.94091116175,0.1918,18.9472,0.2819,104.532,0.685,-28.199,0.600,0,5.62185e+07,9.78739e+03,6.313668,3.20613e+07,3.68439e+04,6.586436,3.40006e+07,3.67276e+04,5.933202,0.653234,,,6293.00,,,2.07,6.070,Hya    57,159,0.2268,0.2691,0.2428,0.0076,3.13,723.5,2555.4,1982-09-23,1983-02-20,Cl Melotte 25 57,66.4052,15.9411,A,6.951,6.439,838369,20661
2.900528,66.4660232684000,18.8638944821000,0.001,0.001,90,47912460427317632,66.46602326836,0.5113,18.86389448214,0.5042,,,,,,,0,2.16527e+07,8.66748e+03,7.349585,1.13485e+07,1.57146e+04,7.714039,1.45208e+07,2.27308e+04,6.856945,0.857095,,,5708.00,,,,,Hya    58,21,0.3434,0.4046,0.3799,0.0163,4.28,843.1,1297.2,1981-11-01,1982-01-26,Cl Melotte 25 58,66.4652,18.8641,A,8.219,7.527,838382,20686
2.900528,66.4660232684000,18.8638944821000,0.001,0.001,90,47912460427317632,66.46602326836,0.5113,18.86389448214,0.5042,,,,,,,0,2.16527e+07,8.66748e+03,7.349585,1.13485e+07,1.57146e+04,7.714039,1.45208e+07,2.27308e+04,6.856945,0.857095,,,5708.00,,,,,Hya    58,87,0.3462,0.425,0.3823,0.0169,4.42,217.5,1482.2,1982-09-23,1983-02-02,Cl Melotte 25 58,66.4652,18.8641,A,8.219,7.527,838382,20686
0.730296,66.5243004370000,15.5243379101000,0.004,0.002,90,3312751882209460864,66.52488590800,0.0694,15.52423392789,0.0347,22.4121,0.0763,131.019,0.236,-24.151,0.100,1,2.19281e+07,5.99247e+03,7.335864,1.21705e+07,1.09779e+04,7.638121,1.37498e+07,9.14597e+03,6.916178,0.721943,42.73,0.15,6099.00,0.0520,0.0173,1.17,1.700,Hya    59,62,0.2323,0.3113,0.2772,0.0141,5.07,584.9,1399.5,1982-11-01,1983-02-17,Cl Melotte 25 59,66.5241,15.5244,A,8.034,7.462,838388,
0.770566,66.4889100234000,5.1501454019100,0.002,0.001,90,3284145132275338496,66.48932506984,0.0652,5.15016513000,0.0384,20.9088,0.0722,96.009,0.143,4.582,0.075,0,2.46678e+07,7.57688e+03,7.208038,1.39381e+07,2.38805e+04,7.490881,1.50679e+07,4.04105e+04,6.816789,0.674093,30.02,0.35,6234.33,0.0695,0.0460,1.27,2.190,Hya    61,1,0.7456,0.7456,0.7456,0.0,0.0,4311.3,4311.3,1978-12-13,1978-12-13,Cl Melotte 25 61,66.4887,5.1501,A,7.87,7.35,1009065,20693
0.912554,66.6025614433000,16.8533593977000,0.007,0.004,90,3313743710417140864,66.60302074083,0.1631,16.85318525798,0.0808,19.8401,0.1505,102.094,0.460,-40.445,0.253,0,1.33573e+07,7.39733e+03,7.874071,7.09206e+06,1.12761e+04,8.224457,8.84391e+06,1.20442e+04,7.395309,0.829148,44.28,1.04,5739.25,0.1945,0.0970,1.17,1.343,Hya    63,63,0.3062,0.4018,0.3543,0.0212,5.98,504.3,907.0,1981-10-24,1982-01-31,Cl Melotte 25 63,66.6023,16.8534,A,8.691,8.032,838398,20719
0.912554,66.6025614433000,16.8533593977000,0.007,0.004,90,3313743710417140864,66.60302074083,0.1631,16.85318525798,0.0808,19.8401,0.1505,102.094,0.460,-40.445,0.253,0,1.33573e+07,7.39733e+03,7.874071,7.09206e+06,1.12761e+04,8.224457,8.84391e+06,1.20442e+04,7.395309,0.829148,44.28,1.04,5739.25,0.1945,0.0970,1.17,1.343,Hya    63,18,0.3395,0.3942,0.3677,0.014,3.8,594.8,1328.6,1982-12-12,1983-03-16,Cl Melotte 25 63,66.6023,16.8534,A,8.691,8.032,838398,20719
0.992996,66.6671730925000,16.7469122727000,0.003,0.001,90,3313689422030650496,66.66765704828,0.0704,16.74677694366,0.0280,21.7652,0.0689,107.635,0.174,-31.431,0.081,1,1.25599e+07,5.46459e+03,7.940902,6.63931e+06,7.17797e+03,8.296081,8.28206e+06,8.30332e+03,7.466574,0.829506,38.40,0.15,5781.00,0.1350,0.0568,1.02,1.047,Hya    64,63,0.2736,0.3744,0.3151,0.0197,6.25,466.0,773.7,1981-10-24,1982-02-02,Cl Melotte 25 64,66.6669,16.747,A,8.77,8.095,838405,20741
0.992996,66.6671730925000,16.7469122727000,0.003,0.001,90,3313689422030650496,66.66765704828,0.0704,16.74677694366,0.0280,21.7652,0.0689,107.635,0.174,-31.431,0.081,1,1.25599e+07,5.46459e+03,7.940902,6.63931e+06,7.17797e+03,8.296081,8.28206e+06,8.30332e+03,7.466574,0.829506,38.40,0.15,5781.00,0.1350,0.0568,1.02,1.047,Hya    64,18,0.2897,0.3402,0.3145,0.0141,4.48,389.7,925.8,1982-12-12,1983-03-16,Cl Melotte 25 64,66.6669,16.747,A,8.77,8.095,838405,20741
0.858468,66.8995474446000,15.5891923903000,0.002,0.001,90,3312709379213017728,66.90001675706,0.0547,15.58908876190,0.0243,20.9248,0.0645,104.992,0.113,-24.069,0.066,1,2.32186e+07,5.28060e+03,7.273774,1.29885e+07,1.09452e+04,7.567490,1.43784e+07,1.65859e+04,6.867645,0.699845,39.39,0.16,6148.33,0.2203,0.1110,1.27,2.062,Hya    65,48,0.1889,0.258,0.2355,0.0147,6.25,338.8,1438.8,1981-10-30,1982-01-26,Cl Melotte 25 65,66.8993,15.5892,A,7.957,7.396,838430,20815
3.746711,66.8998173870000,15.5882863212000,0.004,0.001,90,3312709379212430720,66.89981738696,3.6756,15.58828632124,1.1531,,,,,,,0,3.71438e+04,2.19753e+03,14.263650,,,,,,,,,,,,,,,Hya    65,48,0.1889,0.258,0.2355,0.0147,6.25,338.8,1438.8,1981-10-30,1982-01-26,Cl Melotte 25 65,66.8993,15.5892,A,7.957,7.396,838430,20815
0.858468,66.8995474446000,15.5891923903000,0.002,0.001,90,3312709379213017728,66.90001675706,0.0547,15.58908876190,0.0243,20.9248,0.0645,104.992,0.113,-24.069,0.066,1,2.32186e+07,5.28060e+03,7.273774,1.29885e+07,1.09452e+04,7.567490,1.43784e+07,1.65859e+04,6.867645,0.699845,39.39,0.16,6148.33,0.2203,0.1110,1.27,2.062,Hya    65,96,0.1894,0.2779,0.2403,0.0158,6.57,174.5,1485.1,1982-09-30,1983-02-17,Cl Melotte 25 65,66.8993,15.5892,A,7.957,7.396,838430,20815
3.746711,66.8998173870000,15.5882863212000,0.004,0.001,90,3312709379212430720,66.89981738696,3.6756,15.58828632124,1.1531,,,,,,,0,3.71438e+04,2.19753e+03,14.263650,,,,,,,,,,,,,,,Hya    65,96,0.1894,0.2779,0.2403,0.0158,6.57,174.5,1485.1,1982-09-30,1983-02-17,Cl Melotte 25 65,66.8993,15.5892,A,7.957,7.396,838430,20815
0.979950,66.9419773433000,11.7364189907000,0.001,0.001,90,3306922958753764992,66.94246144056,0.0325,11.73636548611,0.0217,22.0226,0.0380,110.085,0.072,-12.427,0.048,0,2.15143e+07,1.42957e+04,7.356545,1.18807e+07,1.99632e+04,7.664281,1.34577e+07,2.51702e+04,6.939491,0.724791,39.09,0.18,6096.78,0.0765,0.0130,1.18,1.727,Hya    66,1,0.3,0.3,0.3,0.0,0.0,6576.9,6576.9,1978-12-13,1978-12-13,Cl Melotte 25 66,66.9417,11.7364,A,8.066,7.482,921546,20826
0.979950,66.9419773433000,11.7364189907000,0.001,0.001,90,3306922958753764992,66.94246144056,0.0325,11.73636548611,0.0217,22.0226,0.0380,110.085,0.072,-12.427,0.048,0,2.15143e+07,1.42957e+04,7.356545,1.18807e+07,1.99632e+04,7.664281,1.34577e+07,2.51702e+04,6.939491,0.724791,39.09,0.18,6096.78,0.0765,0.0130,1.18,1.727,Hya    66,1,0.2927,0.2927,0.2927,0.0,0.0,2404.9,2404.9,1979-10-24,1979-10-24,Cl Melotte 25 66,66.9417,11.7364,A,8.066,7.482,921546,20826
1.144760,67.0975235492000,14.7409433383000,0.011,0.008,90,3310919202484088832,67.09796084138,0.3337,14.74089112780,0.1925,21.4191,0.3512,98.222,0.741,-12.126,0.497,0,8.94405e+07,3.62585e+04,5.809530,5.51521e+07,4.47308e+04,5.997484,4.87953e+07,5.62987e+04,5.540976,0.456508,43.58,1.74,7155.00,0.8370,0.4430,1.79,7.594,Hya    68,1,0.3183,0.3183,0.3183,0.0,0.0,6288.5,6288.5,1978-12-13,1978-12-13,Cl Melotte 25 68,67.0972,14.741,A,6.242,5.899,921575,20873
0.986643,67.1550665278000,19.7406896360000,0.002,0.001,90,48061409893621248,67.15553759205,0.0603,19.74052515783,0.0332,20.6270,0.0634,102.979,0.120,-38.202,0.096,0,8.00176e+06,4.03522e+03,8.430403,4.08799e+06,5.70782e+03,8.822614,5.48214e+06,7.78892e+03,7.914545,0.908069,40.23,1.75,5489.20,0.0675,0.0270,0.96,0.760,Hya    69,18,0.3206,0.5249,0.4032,0.0602,14.92,265.5,405.3,1981-10-30,1982-01-17,Cl Melotte 25 69,67.1548,19.7408,A,9.359,8.614,838460,20890
0.986643,67.1550665278000,19.7406896360000,0.002,0.001,90,48061409893621248,67.15553759205,0.0603,19.74052515783,0.0332,20.6270,0.0634,102.979,0.120,-38.202,0.096,0,8.00176e+06,4.03522e+03,8.430403,4.08799e+06,5.70782e+03,8.822614,5.48214e+06,7.78892e+03,7.914545,0.908069,40.23,1.75,5489.20,0.0675,0.0270,0.96,0.760,Hya    69,15,0.342,0.4365,0.3982,0.0261,6.55,366.1,1169.9,1982-12-20,1983-01-14,Cl Melotte 25 69,67.1548,19.7408,A,9.359,8.614,838460,20890
0.842975,67.2012429873000,17.2854683654000,0.002,0.001,90,3314109916508904064,67.20173342003,0.0454,17.28534582785,0.0215,21.4310,0.0470,108.762,0.099,-28.460,0.061,0,1.58858e+07,1.27986e+04,7.685845,8.59435e+06,2.60972e+04,8.015856,1.01843e+07,2.13145e+04,7.242095,0.773761,39.03,0.15,5903.50,0.0753,0.0430,1.11,1.357,Hya    73,12,0.2885,0.3202,0.3033,0.0112,3.69,1106.6,1396.6,1981-10-24,1981-11-10,Cl Melotte 25 73,67.201,17.2855,A,8.466,7.822,838466,20899
0.842975,67.2012429873000,17.2854683654000,0.002,0.001,90,3314109916508904064,67.20173342003,0.0454,17.28534582785,0.0215,21.4310,0.0470,108.762,0.099,-28.460,0.061,0,1.58858e+07,1.27986e+04,7.685845,8.59435e+06,2.60972e+04,8.015856,1.01843e+07,2.13145e+04,7.242095,0.773761,39.03,0.15,5903.50,0.0753,0.0430,1.11,1.357,Hya    73,21,0.2998,0.3648,0.3373,0.0147,4.34,664.8,1360.8,1982-10-17,1983-03-11,Cl Melotte 25 73,67.201,17.2855,A,8.466,7.822,838466,20899
0.823091,67.3781908554000,26.6715477233000,0.003,0.001,90,151379150300399360,67.37858983969,0.0677,26.67133983135,0.0387,17.1562,0.0631,82.807,0.173,-48.285,0.090,0,4.79617e+06,3.31241e+03,8.986128,2.42436e+06,5.45747e+03,9.389895,3.31826e+06,6.10008e+03,8.459643,0.930252,39.00,0.37,5500.00,0.0190,0.0123,0.89,0.658,Hya    76,1,2.191,2.191,2.191,0.0,0.0,1320.1,1320.1,1977-07-22,1977-07-22,Cl Melotte 25 76,67.378,26.6717,A,9.985,9.182,659368,20949
0.915302,67.3356622776000,17.5449541194000,0.018,0.015,90,3314167400351128704,67.33611752411,0.4555,17.54481177917,0.4001,15.3951,0.5628,100.816,1.133,-33.060,0.966,1,3.33129e+07,8.40958e+03,6.881835,1.88517e+07,2.82809e+04,7.163013,2.03425e+07,3.38236e+04,6.490909,0.672104,42.03,1.55,6220.33,1.0975,0.5750,2.01,5.456,Hya    77,99,0.2284,0.2801,0.2615,0.0091,3.48,769.5,2234.9,1982-11-01,1983-03-16,Cl Melotte 25 77,67.3354,17.545,A,7.527,7.003,838482,20935
0.901428,67.3764605570000,17.8631654092000,0.002,0.001,90,3314212068010812032,67.37694124453,0.0499,17.86302707791,0.0228,21.2748,0.0555,106.261,0.105,-32.129,0.060,1,3.65875e+07,7.50753e+03,6.780034,2.12119e+07,1.90962e+04,7.034937,2.16273e+07,2.19596e+04,6.424415,0.610522,39.68,0.40,6293.10,0.2050,0.1010,1.49,3.134,Hya    78,54,0.149,0.2196,0.1945,0.0115,5.93,436.6,1793.3,1981-10-24,1982-02-01,Cl Melotte 25 78,67.3762,17.8632,A,7.373,6.894,838487,20948
0.901428,67.3764605570000,17.8631654092000,0.002,0.001,90,3314212068010812032,67.37694124453,0.0499,17.86302707791,0.0228,21.2748,0.0555,106.261,0.105,-32.129,0.060,1,3.65875e+07,7.50753e+03,6.780034,2.12119e+07,1.90962e+04,7.034937,2.16273e+07,2.19596e+04,6.424415,0.610522,39.68,0.40,6293.10,0.2050,0.1010,1.49,3.134,Hya    78,111,0.1733,0.2109,0.196,0.0068,3.46,760.2,2168.3,1982-09-23,1983-03-16,Cl Melotte 25 78,67.3762,17.8632,A,7.373,6.894,838487,20948
1.087676,67.3816929955000,17.8931836329000,0.001,0.001,90,3314213025787054592,67.38218032683,0.0444,17.89304142741,0.0209,21.8394,0.0509,107.712,0.093,-33.029,0.059,1,6.06652e+06,2.73482e+03,8.731016,2.98490e+06,3.88527e+03,9.164063,4.32257e+06,4.95631e+03,8.172565,0.991499,39.48,0.11,5342.00,0.1253,0.0680,0.84,0.523,Hya    79,9,0.4236,0.5717,0.4705,0.0496,10.54,145.3,285.2,1981-10-24,1982-01-17,Cl Melotte 25 79,67.3814,17.8933,A,9.779,8.945,838490,20951
1.087676,67.3816929955000,17.8931836329000,0.001,0.001,90,3314213025787054592,67.38218032683,0.0444,17.89304142741,0.0209,21.8394,0.0509,107.712,0.093,-33.029,0.059,1,6.06652e+06,2.73482e+03,8.731016,2.98490e+06,3.88527e+03,9.164063,4.32257e+06,4.95631e+03,8.172565,0.991499,39.48,0.11,5342.00,0.1253,0.0680,0.84,0.523,Hya    79,3,0.4167,0.4274,0.423,0.0056,1.32,705.8,734.1,1983-03-11,1983-03-11,Cl Melotte 25 79,67.3814,17.8933,A,9.779,8.945,838490,20951
1.068951,67.5749071458000,19.8405314669000,0.004,0.002,90,144130516816579200,67.57531434398,0.0938,19.84041769447,0.0453,19.5376,0.1163,88.961,0.236,-26.425,0.132,1,3.08630e+07,6.08889e+03,6.964770,1.76476e+07,1.59992e+04,7.234672,1.86647e+07,3.17309e+04,6.584365,0.650307,39.75,0.33,6278.00,,,1.50,3.135,Hya    81,1,0.3617,0.3617,0.3617,0.0,0.0,2991.1,2991.1,1978-12-13,1978-12-13,Cl Melotte 25 81,67.5746,19.8406,A,7.583,7.087,838517,21008
1.068951,67.5749071458000,19.8405314669000,0.004,0.002,90,144130516816579200,67.57531434398,0.0938,19.84041769447,0.0453,19.5376,0.1163,88.961,0.236,-26.425,0.132,1,3.08630e+07,6.08889e+03,6.964770,1.76476e+07,1.59992e+04,7.234672,1.86647e+07,3.17309e+04,6.584365,0.650307,39.75,0.33,6278.00,,,1.50,3.135,Hya    81,84,0.2112,0.2501,0.2298,0.0081,3.55,742.5,2046.3,1982-11-01,1983-02-17,Cl Melotte 25 81,67.5746,19.8406,A,7.583,7.087,838517,21008
1.093248,67.6949915753000,16.1486826034000,0.002,0.001,90,3312837025641272320,67.69550317235,0.0485,16.14853724693,0.0228,22.1171,0.0560,114.134,0.118,-33.760,0.062,0,5.25986e+07,1.57584e+04,6.385931,3.09026e+07,3.26329e+04,6.626400,3.08761e+07,5.82431e+04,6.037865,0.588535,41.40,0.48,6502.14,0.5832,0.2887,1.61,4.160,Hya    85,117,0.219,0.2591,0.2371,0.0069,2.91,822.8,2568.8,1982-11-01,1983-03-16,Cl Melotte 25 85,67.6947,16.1488,A,6.94,6.491,838534,21053
